Price,Seller,Postcode,LandSize,YearBuilt
855000,Ray,3166,0,0
980000,Woodards,3166,387,1896
1840000,Woodards,3166,598,1900
1615000,Woodards,3166,537,1920
1340000,Ray,3166,705,1920
880000,Barry,3166,670,1925
1745000,Woodards,3166,547,1925
2120000,Woodards,3166,847,1925
1225000,Buxton,3166,528,1930
633500,Woodards,3166,279,1930
690000,Buxton,3166,340,1930
1337000,Ray,3166,696,1930
1055000,Woodards,3166,562,1930
1750000,HAR,3166,546,1935
1010000,Ray,3166,553,1938
1025000,Ray,3166,543,1940
1210000,Ray,3166,730,1940
1700000,Ray,3166,545,1940
1316000,Ray,3166,715,1949
1600000,Ray,3166,691,1950
750000,Woodards,3166,607,1950
865000,Buxton,3166,691,1950
1045000,Ray,3166,602,1950
677500,hockingstua,3166,575,1950
1167500,Buxton,3166,678,1950
1550000,Woodards,3166,732,1950
1351000,Ray,3166,707,1955
1210000,Buxton,3166,700,1960
1145000,Ray,3166,603,1960
1114000,Ray,3166,703,1960
305000,Ray,3166,0,1960
455000,Fletchers,3166,0,1960
1180000,Buxton,3166,604,1965
655000,Ray,3166,160,1970
637000,Ray,3166,119,1970
1050000,Buxton,3166,544,1970
375500,Gary,3166,0,1970
623000,Ray,3166,101,1970
516000,Ray,3166,0,1970
1033000,Buxton,3166,548,1975
600000,Barry,3166,211,1975
900000,Buxton,3166,360,1975
400000,Ray,3166,100,1975
998000,Ray,3166,246,2000
828000,Ray,3166,206,2002
740000,Buxton,3166,211,2004
400000,Woodards,3166,0,2004
750000,Ray,3166,321,2005
1340000,Mandy,3166,370,2006
420000,Woodards,3166,0,2010
820000,Biggin,3166,200,2013
1600000,Ray,3166,695,2015
1265000,HAR,3167,743,0
1215000,Buxton,3167,619,0
1500000,Buxton,3167,597,0
945000,Woodards,3167,640,0
815000,Woodards,3167,393,0
980500,McGrath,3167,727,0
625000,LJ,3167,204,0
800000,Ray,3167,0,0
800000,Buxton,3167,252,0
800000,Woodards,3167,558,0
1235000,Buxton,3167,743,0
1080000,Woodards,3167,716,0
937500,Ray,3167,530,0
580000,Buxton,3167,428,0
782000,Woodards,3167,0,0
881500,Ray,3167,581,0
995000,Ray,3167,530,0
876000,Buxton,3167,535,0
981000,Buxton,3167,646,0
680000,Fletchers,3167,189,0
1067000,Woodards,3167,648,1940
1218500,hockingstua,3167,673,1950
1042500,Woodards,3167,658,1950
1410000,Buxton,3167,590,1950
985100,Gary,3167,621,1950
1260500,Buxton,3167,774,1950
752500,Buxton,3167,308,1950
770000,C21,3167,590,1960
1310000,Buxton,3167,993,1960
1000000,Ray,3167,575,1960
802000,Ray,3167,533,1960
850500,Buxton,3167,531,1962
778000,Ray,3167,806,1965
1068000,Ray,3167,609,1970
1900000,Harcourts,3167,1200,1970
921000,hockingstua,3167,535,1970
801347,Buxton,3167,567,1970
1120000,Buxton,3167,564,1975
1126000,Buxton,3167,530,1980
900000,Ray,3167,558,1987
937500,Greg,3167,539,1993
875000,Buxton,3167,258,1999
651000,Woodards,3167,214,2010
1361000,Purplebrick,3168,726,0
1462000,C21,3168,816,1965
840000,Barry,3168,390,1970
1300000,Buxton,3168,725,1970
780000,Buxton,3168,318,2000
745000,Barry,3169,180,0
757000,Barry,3170,664,0
757500,Ray,3170,145,0
901000,Win,3170,801,0
2000000,Ray,3170,905,0
880000,Nelson,3170,705,0
902000,Woodards,3170,726,1960
865000,Win,3170,739,1965
752500,iSell,3171,623,1950
840000,Buxton,3172,542,0
980000,Hodges,3172,702,0
955000,Ray,3172,619,1975
612000,Buxton,3172,197,1975
801000,Ray,3172,526,1980
1100000,Buxton,3172,840,1980
816000,Buxton,3172,533,1980
752000,Buxton,3173,552,0
965000,Ray,3173,576,0
745000,C21,3173,624,1969
761000,Barry,3173,680,1970
635000,Purplebrick,3174,585,0
660000,Leyton,3174,550,1960
620000,McLennan,3175,597,0
750000,Hall,3175,811,0
1071500,McLennan,3175,951,0
760000,O'Brien,3175,751,0
348000,McLennan,3175,156,0
595000,C21,3175,530,1970
678000,Ray,3175,624,1970
627000,Barry,3175,610,1970
305000,Barry,3175,141,1980
545000,O'Brien,3177,700,1960
1275000,Ray,3178,726,0
622000,Ray,3178,372,0
870000,Harcourts,3178,733,1986
1005800,Jellis,3178,502,2003
1400000,Jellis,3181,364,0
735000,Beller,3181,0,0
1420000,Whiting,3181,187,0
1805000,Gary,3181,105,0
1240000,Rounds,3181,0,0
399000,Jellis,3181,0,0
690000,Nelson,3181,0,0
888000,Jellis,3181,0,0
475000,hockingstua,3181,0,0
880000,Buxton,3181,249,0
570000,Gary,3181,479,0
690000,McGrath,3181,1146,0
410000,Thomson,3181,0,0
1305000,Gary,3181,210,0
1251000,Jellis,3181,195,0
1320000,Jellis,3181,365,0
1200000,Biggin,3181,116,0
1350000,Kay,3181,181,0
518000,hockingstua,3181,0,0
1325000,Marshall,3181,140,0
400000,hockingstua,3181,706,0
300000,Beller,3181,705,0
1605000,Biggin,3181,230,0
650000,Thomson,3181,0,0
520000,Biggin,3181,0,0
450000,hockingstua,3181,1057,0
412500,Beller,3181,0,0
1325000,Marshall,3181,153,0
600000,hockingstua,3181,1043,0
2050000,Marshall,3181,321,0
825000,Marshall,3181,0,0
1850000,Marshall,3181,361,0
1442000,Jellis,3181,199,0
1500000,Jellis,3181,236,0
240000,Buxton,3181,0,0
1021000,Kay,3181,175,0
712500,Kay,3181,0,0
1015000,Beller,3181,0,0
1300000,Jellis,3181,126,0
1530000,hockingstuar,3181,231,0
1310000,Marshall,3181,162,0
1460000,Jellis,3181,227,0
615000,Biggin,3181,0,0
1651000,Marshall,3181,294,0
1200000,Marshall,3181,91,0
473000,Jellis,3181,0,0
1350000,MICM,3181,0,0
1650000,Jellis,3181,209,0
1358000,Jellis,3181,189,0
1090000,hockingstuar,3181,158,0
1730000,Jellis,3181,210,0
830000,Williams,3181,727,0
325000,Biggin,3181,0,0
1240000,hockingstua,3181,223,0
650000,Hodges,3181,0,0
841000,hockingstua,3181,0,1850
1400000,Jellis,3181,145,1880
815000,Beller,3181,96,1880
530000,Jellis,3181,0,1888
700000,hockingstua,3181,0,1888
492000,hockingstua,3181,1768,1888
2300000,RT,3181,291,1890
1910000,Marshall,3181,143,1890
2180000,Marshall,3181,238,1890
1811000,Biggin,3181,273,1890
765000,Beller,3181,98,1890
2302000,Marshall,3181,440,1895
550000,Biggin,3181,0,1900
1350000,Jellis,3181,157,1900
1370000,Paul,3181,317,1900
1612000,Jellis,3181,146,1900
1220000,hockingstua,3181,112,1900
1720000,Jellis,3181,272,1900
1305000,Jellis,3181,131,1900
2385000,Marshall,3181,217,1900
1180000,Jellis,3181,214,1900
1055000,Biggin,3181,203,1900
1303000,Beller,3181,288,1900
1182500,Marshall,3181,141,1900
1430000,Marshall,3181,135,1900
710000,Edward,3181,0,1900
860000,hockingstua,3181,108,1905
1255000,Marshall,3181,231,1910
1210000,Marshall,3181,218,1910
1582000,Marshall,3181,214,1915
645000,Gary,3181,2842,1920
1820000,Jellis,3181,305,1920
1400000,hockingstua,3181,0,1920
1500000,Jellis,3181,0,1928
900000,hockingstua,3181,160,1930
800000,Fletchers,3181,0,1930
910000,Gary,3181,183,1930
1500000,Beller,3181,222,1930
1590000,Marshall,3181,308,1930
781000,Wilson,3181,0,1930
611000,Hodges,3181,598,1940
854000,Woodards,3181,774,1945
1540000,Jellis,3181,113,1945
500500,Biggin,3181,0,1945
585000,Biggin,3181,0,1960
342000,hockingstua,3181,0,1960
623000,Beller,3181,0,1963
585000,hockingstua,3181,0,1965
685000,hockingstua,3181,8220,1965
630000,hockingstua,3181,0,1970
580000,Biggin,3181,0,1970
2368000,Marshall,3181,322,1970
600000,hockingstuar≤,3181,1452,1970
600000,Biggin,3181,0,1970
380000,hockingstuar≤,3181,0,1970
372000,Fletchers,3181,0,1970
275000,Gary,3181,0,1970
480000,hockingstuar≤,3181,0,1970
482500,Sotheby's,3181,443,1970
330000,hockingstua,3181,0,1970
452000,Marshall,3181,0,1974
350000,Kay,3181,0,1975
550000,Thomson,3181,72,1976
474000,Beller,3181,0,1985
555000,Kay,3181,0,1990
1045000,Marshall,3181,118,1993
681000,Geoff,3181,0,1995
1050000,Marshall,3181,8216,1995
1450000,Marshall,3181,1958,1995
685000,hockingstuarœ,3181,0,1996
1720000,Marshall,3181,183,1999
510000,hockingstua,3181,0,1999
2200000,hockingstua,3181,142,2000
830000,hockingstuar–,3181,0,2000
1177000,Marshall,3181,521,2000
1540000,Biggin,3181,138,2000
560000,Dingle,3181,0,2000
1245000,Marshall,3181,128,2000
950000,hockingstua,3181,88,2000
1100000,hockingstua,3181,111,2001
570000,hockingstua,3181,0,2004
501000,Noel,3181,0,2005
590000,Purplebrick,3181,356,2005
1106000,Biggin,3181,0,2005
1200000,Jellis,3181,0,2007
300000,Ray,3181,0,2010
580000,Jellis,3181,0,2012
549800,hockingstuarﬁ,3181,0,2012
650000,McGrath,3181,0,2014
440000,Castran,3181,0,2015
451000,Marshall,3182,0,0
586500,Buxton,3182,3093,0
460000,LITTLE,3182,0,0
2260000,McGrath,3182,297,0
920000,hockingstua,3182,190,0
902000,McGrath,3182,18,0
1361000,Buxton,3182,246,0
680000,Buxton,3182,0,0
320000,hockingstua,3182,1036,0
346000,Buxton,3182,678,0
475000,Gary,3182,0,0
550000,Biggin,3182,1357,0
648000,Noel,3182,1208,0
400000,Pride,3182,0,0
1030000,Jellis,3182,292,0
700000,Whiting,3182,0,0
461000,McGrath,3182,0,0
720000,Wilson,3182,0,0
4750000,RT,3182,648,0
470000,Jas,3182,0,0
1435000,Marshall,3182,225,0
482300,Kay,3182,0,0
452000,RT,3182,0,0
360000,Gary,3182,400,0
1250000,Marshall,3182,147,0
420000,Cayzer,3182,0,0
610000,hockingstua,3182,0,0
535000,McGrath,3182,0,0
757500,Gary,3182,0,0
640000,Gary,3182,0,0
1316000,Gary,3182,215,0
366000,hockingstua,3182,0,0
360000,McGrath,3182,0,0
330000,hockingstua,3182,653,0
1220000,Jellis,3182,208,0
561000,hockingstua,3182,0,0
690000,hockingstua,3182,0,0
571000,Whiting,3182,7458,0
475000,Buxton,3182,0,0
542500,McGrath,3182,0,0
560000,Rodney,3182,1676,0
487500,Pride,3182,1676,0
455000,Domain,3182,0,0
450000,McGrath,3182,0,0
610000,hockingstua,3182,7170,0
875000,Noel,3182,94,0
2455000,Frank,3182,300,0
530000,Buxton,3182,6186,0
640000,hockingstua,3182,1055,0
509000,hockingstua,3182,0,0
1600000,Kay,3182,0,1850
2720000,Marshall,3182,367,1868
1950000,hockingstua,3182,436,1880
2000000,Wilson,3182,176,1880
5046000,Abercromby',3182,1294,1884
1440000,Marshall,3182,194,1890
1077000,Marshall,3182,455,1890
1900000,Wilson,3182,507,1890
4400000,Marshall,3182,657,1900
875000,hockingstua,3182,123,1900
808000,Biggin,3182,124,1908
1301000,Wilson,3182,165,1910
1365000,Whiting,3182,361,1910
2000000,Gary,3182,420,1910
2000000,Wilson,3182,436,1910
2220000,hockingstua,3182,402,1914
1200500,hockingstua,3182,201,1915
1891000,Marshall,3182,384,1915
615000,hockingstua,3182,1123,1920
517500,Woodards,3182,980,1920
1100000,Greg,3182,1458,1920
902000,Marshall,3182,0,1920
1500000,Castran,3182,1669,1920
1000000,McGrath,3182,0,1930
1120000,hockingstua,3182,135,1930
760000,Woodards,3182,0,1930
535000,Greg,3182,0,1930
650000,Charlton,3182,822,1930
580000,McGrath,3182,0,1930
602000,Wilson,3182,0,1930
431000,McGrath,3182,0,1940
503500,Buxton,3182,683,1940
420000,Wilson,3182,954,1945
520000,Marshall,3182,1034,1950
1190000,Gary,3182,460,1955
582000,Gary,3182,0,1955
354000,McGrath,3182,1659,1960
570000,Pride,3182,628,1960
370500,hockingstua,3182,0,1960
465000,Marshall,3182,0,1960
380000,McGrath,3182,0,1960
481000,Gary,3182,0,1966
380000,Whiting,3182,2879,1967
350000,hockingstua,3182,1236,1968
525000,hockingstua,3182,0,1970
520000,hockingstua,3182,2422,1970
400000,McGrath,3182,797,1970
610000,Whiting,3182,1211,1970
385000,Harrington,3182,0,1970
1210000,Buxton,3182,0,1970
400000,Biggin,3182,0,1970
475000,McGrath,3182,0,1970
495000,Buxton,3182,0,1970
575000,hockingstua,3182,0,1970
430000,Woodards,3182,0,1970
395000,Buxton,3182,1286,1975
1900000,Pride,3182,289,1979
520000,Whiting,3182,1235,1980
365000,Rounds,3182,881,1993
435000,Buxton,3182,0,1995
580000,McGrath,3182,1155,1995
459000,Gary,3182,0,1995
616000,Pride,3182,0,1995
400000,Gary,3182,0,1998
685000,Greg,3182,0,1999
1225000,McGrath,3182,248,2000
500000,Whiting,3182,0,2000
1295000,Rodney,3182,0,2000
920000,Marshall,3182,124,2000
570000,Buxton,3182,0,2000
430000,Buxton,3182,1409,2000
390000,Buxton,3182,0,2000
500000,Buxton,3182,0,2001
500000,Wilson,3182,5530,2001
392000,hockingstuar“,3182,0,2002
1400000,McGrath,3182,128,2002
500000,Biggin,3182,2335,2002
540000,McGrath,3182,0,2003
482000,McGrath,3182,0,2004
350000,Gary,3182,0,2005
385000,hockingstua,3182,0,2005
610500,Buxton,3182,2920,2006
450000,hockingstua,3182,841,2006
785000,McGrath,3182,0,2006
1120000,hockingstua,3182,1039,2006
430000,Cayzer,3182,0,2008
750000,Whiting,3182,0,2009
450000,Buxton,3182,0,2009
451000,McGrath,3182,0,2009
400000,Whiting,3182,0,2012
565000,Eview,3182,0,2013
575000,Buxton,3182,0,2013
320000,LITTLE,3182,0,2013
335000,Wilson,3182,0,2013
1678000,McGrath,3182,361,2016
1475000,Gary,3183,147,0
290000,Jellis,3183,880,0
490000,hockingstua,3183,601,0
497500,hockingstua,3183,0,0
500000,Biggin,3183,0,0
820000,Gary,3183,0,0
280000,hockingstua,3183,0,0
1690000,McGrath,3183,339,1890
1819000,Gary,3183,244,1900
1193000,McGrath,3183,178,1920
1080000,Buxton,3183,157,1928
981000,Buxton,3183,159,1930
440000,hockingstua,3183,0,1940
450000,Buxton,3183,0,1960
416000,Chisholm,3183,0,1960
442000,Buxton,3183,0,1960
502500,Buxton,3183,0,1960
410000,hockingstua,3183,0,1965
540000,McGrath,3183,483,1970
474000,hockingstua,3183,0,1970
520000,Gary,3183,0,1970
1015000,Gary,3183,114,2000
1255000,Chisholm,3184,226,0
1875000,Chisholm,3184,270,0
950000,Whiting,3184,0,0
326000,hockingstuas,3184,0,0
470000,hockingstua,3184,900,0
1675000,Pride,3184,345,0
313000,Chisholm,3184,0,0
1561000,McGrath,3184,218,0
612000,Buxton,3184,0,0
525500,Buxton,3184,0,0
940000,Chisholm,3184,0,0
1180000,Cayzer,3184,249,0
640000,Gary,3184,626,0
660000,Chisholm,3184,317,0
582500,Chisholm,3184,0,0
685000,Marshall,3184,0,0
680000,hockingstua,3184,510,0
955000,Chisholm,3184,2925,0
599999,Chisholm,3184,0,0
2116000,Chisholm,3184,463,0
392500,Biggin,3184,0,0
1350000,hockingstua,3184,1170,0
1210000,Pride,3184,163,1890
1520000,Chisholm,3184,362,1900
2200000,Wilson,3184,348,1900
1911000,Marshall,3184,327,1900
2275000,Biggin,3184,399,1910
1700000,Chisholm,3184,316,1910
1875000,Pride,3184,223,1910
3572000,Marshall,3184,737,1915
2400000,Marshall,3184,560,1920
1050000,Chisholm,3184,257,1920
1925000,Chisholm,3184,393,1923
1122000,Biggin,3184,0,1923
1830000,Chisholm,3184,374,1925
696750,Chisholm,3184,0,1930
526000,Chisholm,3184,0,1930
687500,Marshall,3184,0,1930
875000,Chisholm,3184,0,1930
680000,Chisholm,3184,0,1930
684000,McGrath,3184,0,1930
560000,Jellis,3184,0,1930
825000,McGrath,3184,0,1930
300000,hockingstua,3184,0,1930
750000,Gary,3184,0,1930
520000,Chisholm,3184,0,1930
810000,hockingstua,3184,0,1935
630000,Hodges,3184,0,1935
730000,Chisholm,3184,0,1940
570000,McGrath,3184,0,1940
640000,Gary,3184,0,1940
765000,Marshall,3184,0,1940
790000,Marshall,3184,0,1940
1625000,McGrath,3184,246,1950
717000,Marshall,3184,0,1950
510000,hockingstua,3184,0,1950
575000,Chisholm,3184,483,1950
360000,Biggin,3184,0,1959
543000,Hodges,3184,0,1960
500000,Morleys,3184,0,1960
642000,hockingstua,3184,0,1960
572500,Kay,3184,1307,1960
680000,hockingstua,3184,0,1960
390000,hockingstua,3184,644,1960
370000,Hodges,3184,0,1960
600000,hockingstua,3184,0,1960
559000,Buxton,3184,1307,1960
630000,Chisholm,3184,0,1960
780000,Chisholm,3184,0,1960
550000,Buxton/Adva,3184,0,1960
855000,hockingstua,3184,1966,1960
525000,Wilson,3184,553,1960
655000,Biggin,3184,0,1965
357000,Chisholm,3184,0,1965
480000,McGrath,3184,1210,1968
550000,Domain,3184,605,1970
695000,hockingstua,3184,845,1970
687000,Biggin,3184,1912,1970
340000,Buxton,3184,0,1970
582500,Chisholm,3184,0,1970
347000,Gary,3184,0,1970
500000,Wilson,3184,0,1970
451000,Chisholm,3184,0,1970
369000,hockingstua,3184,1547,1970
670000,Buxton,3184,0,1970
686000,hockingstua,3184,1622,1970
590000,McGrath,3184,0,1970
485000,Buxton,3184,0,1970
632000,hockingstua,3184,0,1970
507000,Morleys,3184,0,1970
695500,Chisholm,3184,887,1973
645000,hockingstua,3184,0,1975
1238000,Buxton,3184,116,1996
1395000,Pride,3184,400,1996
800000,Buxton,3184,0,2001
510000,Chisholm,3184,0,2001
490000,McGrath,3184,0,2002
878500,hockingstua,3184,75,2002
1015000,McGrath,3184,0,2003
1875000,Chisholm,3184,235,2005
1260000,hockingstua,3184,626,2008
420000,Chisholm,3184,1192,2009
1050000,Chisholm,3184,2381,2009
1800000,Gary,3184,188,2010
920000,McGrath,3184,758,2010
932000,Gary,3184,799,2012
1950000,Castran,3184,142,2013
595000,Hodges,3185,0,0
385000,Biggin,3185,1851,0
440000,Biggin,3185,0,0
1925000,Marshall,3185,485,0
327000,Woodards,3185,486,0
660000,RT,3185,477,0
577000,Hodges,3185,0,0
410000,Gary,3185,0,0
751000,McGrath,3185,0,0
1500000,Biggin,3185,195,0
3000000,Biggin,3185,661,0
2160000,Biggin,3185,590,0
1390000,Biggin,3185,463,0
900000,Gary,3185,198,0
1805000,Biggin,3185,347,0
700000,Biggin,3185,99,0
930000,hockingstua,3185,295,0
906000,Purplebrick,3185,221,0
2600000,Biggin,3185,527,1880
2600000,Biggin,3185,701,1885
1605000,Biggin,3185,418,1890
1750000,Buxton,3185,517,1900
965000,Biggin,3185,275,1900
1800000,Biggin,3185,492,1905
1755000,Gary,3185,391,1905
2345000,Biggin,3185,419,1908
1400000,Biggin,3185,489,1910
1100000,hockingstua,3185,147,1910
1940000,Biggin,3185,439,1912
1650000,Biggin,3185,386,1913
1460000,Biggin,3185,377,1915
895000,Owen,3185,147,1915
1450000,Biggin,3185,351,1915
1450000,Biggin,3185,376,1917
1625000,Biggin,3185,447,1920
2806000,Biggin,3185,669,1930
626000,Gary,3185,1764,1930
900000,Gary,3185,239,1940
740000,Gary,3185,0,1960
595000,Biggin,3185,0,1960
570000,Buxton,3185,785,1964
741000,Biggin,3185,0,1966
632500,Gary,3185,0,1968
550000,Biggin,3185,1172,1970
975000,Gary,3185,1764,1970
716000,hockingstua,3185,0,1970
393000,Biggin,3185,0,1970
605000,Gary,3185,722,1970
782000,Gary,3185,0,1970
537000,Biggin,3185,0,1970
520000,hockingstua,3185,0,1971
1240000,Hodges,3185,319,1990
850000,Beller,3185,114,1995
1007000,Pride,3185,125,2000
850000,Scott,3185,108,2000
1071000,Biggin,3185,179,2000
820000,McGrath,3185,108,2002
1250000,Nick,3185,236,2004
755000,Chisholm,3185,66,2005
500000,Gary,3185,0,2006
591000,Buxton,3185,815,2008
2200000,hockingstua,3185,474,2010
800000,Hodges,3185,331,2010
1160000,Chisholm,3185,155,2011
2050000,Biggin,3185,420,2016
3275000,Marshall,3186,289,0
1410000,Nick,3186,257,0
2020000,Nick,3186,369,0
855000,Buxton,3186,106,0
2250000,Hodges,3186,512,0
1950000,Biggin,3186,632,0
1400000,Hodges,3186,0,0
1336000,hockingstua,3186,249,0
3250000,Hodges,3186,835,0
1470000,Hodges,3186,238,0
1502000,Weston,3186,431,0
2415000,Buxton,3186,402,0
1900000,hockingstua,3186,503,0
1350000,Hodges,3186,873,0
2445000,Marshall,3186,440,0
1392000,hockingstua,3186,188,0
2140000,hockingstua,3186,393,0
1400000,RT,3186,267,0
2030000,Nick,3186,366,0
1425000,Hodges,3186,495,0
3751000,Marshall,3186,584,0
2750000,Nick,3186,687,0
3550000,Nick,3186,1007,0
1620000,Buxton,3186,231,0
850000,Buxton,3186,0,0
760000,Hodges,3186,0,0
1701000,Buxton,3186,0,0
2375000,Buxton,3186,470,0
1230000,Hodges,3186,201,0
2000000,Marshall,3186,471,0
2320000,Nick,3186,589,0
835000,Marshall,3186,0,0
1250000,Marshall,3186,0,0
1005000,hockingstua,3186,0,0
2517500,Marshall,3186,311,0
1427000,Marshall,3186,313,0
2450000,Nick,3186,482,0
1762000,Buxton,3186,483,0
2020000,Nick,3186,685,0
2275000,Marshall,3186,359,0
905500,Buxton,3186,122,0
1500000,Nick,3186,442,0
800000,hockingstua,3186,131,0
826000,Biggin,3186,119,0
2400000,Hodges,3186,640,0
1550000,Buxton,3186,404,0
4700000,Hodges,3186,1073,0
575000,Buxton,3186,0,0
1102000,hockingstua,3186,318,0
1300000,Greg,3186,0,0
1602000,RT,3186,328,0
2800000,RT,3186,596,0
960000,Hodges,3186,363,0
3180000,hockingstua,3186,454,0
502000,Hodges,3186,116,0
985000,Marshall,3186,611,0
1865000,hockingstua,3186,295,0
1067000,Kay,3186,0,0
1850000,Buxton,3186,0,0
1910000,Hodges,3186,696,0
1900000,Marshall,3186,0,0
2600000,Buxton,3186,588,0
1750000,Buxton,3186,352,0
2700000,Kay,3186,0,0
2910000,Marshall,3186,732,0
2266000,Marshall,3186,450,0
4250000,Biggin,3186,750,0
3775000,Buxton,3186,745,0
1830000,Hodges,3186,436,0
5800000,Castran,3186,1276,1880
3700000,Kay,3186,1572,1890
3700000,Marshall,3186,742,1900
2905000,Marshall,3186,487,1905
2650000,RT,3186,645,1910
1532000,Hodges,3186,411,1910
2800000,Biggin,3186,569,1910
1650000,Hodges,3186,354,1910
2400000,Marshall,3186,835,1910
2145000,Buxton,3186,550,1910
975000,Marshall,3186,444,1915
2575000,Marshall,3186,517,1920
2475000,Marshall,3186,605,1920
2100000,Hodges,3186,552,1920
756000,Buxton,3186,0,1920
1570000,Buxton,3186,352,1920
1761000,Kay,3186,615,1920
1635000,Buxton,3186,366,1920
2700000,Nick,3186,732,1925
1562500,Buxton,3186,655,1925
3105000,Marshall,3186,1045,1930
1410000,Buxton,3186,375,1930
1975000,Buxton,3186,432,1930
1990000,Buxton,3186,0,1935
1385000,Buxton,3186,426,1935
1100000,Buxton,3186,0,1935
2730000,Gary,3186,895,1938
1935000,RT,3186,385,1940
1300000,Nick,3186,329,1940
1550000,Buxton,3186,663,1940
2900000,Nick,3186,659,1942
858000,Marshall,3186,107,1950
1266000,Hodges,3186,277,1950
590000,J,3186,0,1950
700000,RT,3186,0,1952
1785000,Buxton,3186,404,1953
1601000,RT,3186,380,1958
800000,Hodges,3186,90,1960
3695000,Marshall,3186,836,1960
880000,hockingstua,3186,138,1965
375000,hockingstua,3186,0,1965
3025000,Biggin,3186,649,1967
897000,Buxton,3186,164,1970
1175000,Biggin,3186,284,1970
1055000,Marshall,3186,211,1970
2100000,Buxton,3186,0,1970
1171000,Nick,3186,279,1970
2405000,RT,3186,695,1970
900000,Nick,3186,118,1970
892500,Nick,3186,232,1970
2100000,Buxton,3186,463,1970
536000,Hodges,3186,0,1970
1221000,Nick,3186,0,1975
1002500,hockingstua,3186,118,1975
2640000,Hodges,3186,848,1975
737000,Nick,3186,106,1975
1390000,Tiernan's,3186,340,1975
2225000,Nick,3186,0,1980
671000,Buxton,3186,70,1980
1650000,Nick,3186,0,1980
4225000,Biggin,3186,920,1990
1500000,Hodges,3186,549,1990
3900000,Nick,3186,842,1990
3295888,Hodges,3186,565,1990
2655000,Hodges,3186,697,1991
1875000,Hodges,3186,275,1991
1352500,hockingstua,3186,280,1993
1302500,Nick,3186,0,1993
3050000,Buxton,3186,578,1995
1962000,Marshall,3186,323,1995
1725000,Buxton,3186,411,1997
2000000,Kay,3186,286,1999
380000,Chisholm,3186,1993,2000
1600000,RT,3186,266,2000
1630000,Biggin,3186,432,2000
2375000,HAR,3186,547,2000
3320000,Buxton,3186,644,2000
1475000,Buxton,3186,345,2000
3171000,Biggin,3186,710,2000
1300000,hockingstua,3186,244,2000
520000,hockingstua,3186,1647,2004
2550000,Hodges,3186,263,2005
610000,RT,3186,0,2005
2750000,Buxton,3186,509,2005
1037000,Buxton,3186,125,2009
1411000,Buxton,3186,0,2011
2250000,Marshall,3186,230,2012
2050000,hockingstua,3186,398,2012
2900000,Kay,3186,473,2013
620000,Gary,3186,0,2013
2720000,Marshall,3187,792,0
1620000,Buxton,3187,326,0
1410000,Hodges,3187,708,0
1640000,Hodges,3187,590,0
1400000,Buxton,3187,677,0
1270000,Ray,3187,724,0
1743000,Marshall,3187,590,0
1880000,Buxton,3187,614,0
1975000,Kay,3187,688,0
910000,Woodards,3187,238,0
1630000,RT,3187,596,0
725000,Buxton,3187,137,0
1420000,hockingstua,3187,247,0
1447000,Marshall,3187,590,0
994000,Buxton,3187,539,0
1100000,HAR,3187,420,0
1511000,RT,3187,496,0
1450000,Buxton,3187,527,0
1815000,hockingstua,3187,732,0
1720000,Buxton,3187,676,0
1755000,RT,3187,0,0
1725000,Hodges,3187,798,0
900000,Hodges,3187,236,0
1400000,Hodges,3187,486,0
770000,Hodges,3187,157,0
1706000,Buxton,3187,538,0
1800000,Buxton,3187,703,0
1620000,Marshall,3187,678,0
1760000,Kay,3187,601,0
805000,Hodges,3187,347,0
2570000,Gary,3187,898,0
1405000,Buxton,3187,490,0
1100000,Gary,3187,302,0
1580000,Marshall,3187,597,0
1300000,Marshall,3187,619,0
2000000,Buxton,3187,687,0
870000,hockingstua,3187,158,0
1495000,Nick,3187,597,0
980000,Hodges,3187,247,0
1302500,Buxton,3187,391,0
700000,hockingstua,3187,0,0
1250000,hockingstua,3187,443,0
2291000,Marshall,3187,530,1886
1710000,hockingstua,3187,435,1915
1530000,RT,3187,603,1920
1290000,Greg,3187,661,1920
1200000,hockingstua,3187,775,1920
1635000,Buxton,3187,597,1925
1480000,hockingstua,3187,697,1925
1301000,Buxton,3187,401,1926
2310000,Buxton,3187,757,1930
1389000,Buxton,3187,656,1930
1813000,Buxton,3187,660,1930
1355000,C21,3187,759,1930
1400000,Buxton,3187,824,1930
930000,Marshall,3187,329,1930
1780000,Buxton,3187,635,1935
1700000,Marshall,3187,994,1935
1300000,Buxton,3187,684,1940
2050000,Marshall,3187,678,1940
1445000,Biggin,3187,649,1940
1850000,Nick,3187,617,1940
1600000,RT,3187,616,1945
1650000,hockingstua,3187,598,1948
1000000,Biggin,3187,564,1948
1860000,Marshall,3187,686,1948
1700000,Hodges,3187,312,1950
2140000,Marshall,3187,780,1950
1655000,Buxton,3187,679,1950
340000,Buxton,3187,0,1950
1845000,Buxton,3187,604,1950
1700000,Buxton,3187,708,1950
2900000,Buxton,3187,640,1950
1400000,Marshall,3187,613,1950
2504000,Marshall,3187,674,1950
563000,hockingstua,3187,1233,1960
2820000,Buxton,3187,509,1960
692000,Buxton,3187,74,1960
2550000,Buxton,3187,915,1960
1920000,Nick,3187,1000,1960
775000,Buxton,3187,112,1960
1940000,hockingstua,3187,682,1960
3207000,hockingstua,3187,1561,1969
903000,Hodges,3187,171,1970
2150000,Buxton,3187,614,1970
